,Date,Match Details,club,Player Name,MinsPlayed,TotalDistance(m),TopSpeed(km/h),AvgSpeed(km/h),HighIntensityActivity,Sprints(> 25.20 km/h)Dist (m),HSR(19.81-25.20 km/h)Dist (m),Distance (m)14.41-19.80km/h,7.21-14.40km/h,0.73-7.20km/h,< 0.72km/h,PDF Name,Young Player,Sprints(> 25.20 km/h) No,HSR(19.81-25.20 km/h) No,Key,season,lastName,firstName,Unnamed: 0,id,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,date,corners,crossing,dribbling,finishing,firstTouch,freeKickTaking,heading,longShots,longThrows,marking,passing,penaltyTaking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength
35,2020-09-25,Górnik Zabrze 0 - 0 Wisła Kraków,Wisła Kraków,Sadlok M.,10:00,"982,58","30,05","5,90",4,"37,03","71,06","91,51","312,13","463,72","7,13",12482_filter_live_1.pdf,False,1,3,2020-09-25 Górnik Zabrze 0 - 0 Wisła Kraków,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
36,2020-12-12,Wisła Kraków 1 - 2 Legia Warszawa,Wisła Kraków,Sadlok M.,95:15,"10511,02","30,98","6,62",68,"197,08","772,78","1769,39","3777,19","3820,50","174,08",12551_filter_live_1.pdf,False,12,56,2020-12-12 Wisła Kraków 1 - 2 Legia Warszawa,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
37,2021-03-05,Wisła Kraków 0 - 0 Górnik Zabrze,Wisła Kraków,Sadlok M.,93:23,"10034,47","28,67","6,45",61,"144,10","791,64","1806,71","3561,14","3697,50","33,38",12625_filter_live_1.pdf,False,9,52,2021-03-05 Wisła Kraków 0 - 0 Górnik Zabrze,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
38,2021-04-17,Wisła Kraków 0 - 1 Warta Poznań,Wisła Kraków,Sadlok M.,97:45,"10116,16","30,47","6,21",35,"108,42","447,63","1675,40","3829,67","4016,24","38,80",12676_filter_live_1.pdf,False,6,29,2021-04-17 Wisła Kraków 0 - 1 Warta Poznań,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
39,2021-03-13,Lechia Gdańsk 2 - 0 Wisła Kraków,Wisła Kraków,Sadlok M.,96:40,"10634,64","29,88","6,60",57,"126,00","796,91","1797,24","4067,83","3806,59","40,07",12635_filter_live_1.pdf,False,7,50,2021-03-13 Lechia Gdańsk 2 - 0 Wisła Kraków,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
40,2020-07-03,ŁKS Łódź 1 - 2 Wisła Kraków,Wisła Kraków,Sadlok M.,98:05,"10159,15","31,02","6,21",55,"153,63","554,89","1762,68","3573,58","4039,27","75,10",12417_filter_live_1.pdf,False,9,46,2020-07-03 ŁKS Łódź 1 - 2 Wisła Kraków,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
41,2021-02-07,Wisła Kraków 2 - 0 Jagiellonia Białystok,Wisła Kraków,Sadlok M.,93:12,"9361,21","31,46","6,03",47,"198,28","454,81","1363,44","3514,97","3787,11","42,60",12598_filter_live_1.pdf,False,10,37,2021-02-07 Wisła Kraków 2 - 0 Jagiellonia Białystok,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
42,2021-04-05,Podbeskidzie Bielsko - Biała 2 - 0 Wisła Kraków,Wisła Kraków,Sadlok M.,82:54,"9287,03","32,29","6,72",61,"153,41","752,01","1624,66","3435,64","3302,47","18,84",12653_filter_live_1.pdf,False,8,53,2021-04-05 Podbeskidzie Bielsko - Biała 2 - 0 Wisła Kraków,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
43,2020-08-24,Jagiellonia Białystok 1 - 1 Wisła Kraków,Wisła Kraków,Sadlok M.,98:15,"10073,30","33,62","6,15",59,"202,98","600,66","1407,96","3460,86","4354,66","46,18",12456_filter_live_1.pdf,False,10,49,2020-08-24 Jagiellonia Białystok 1 - 1 Wisła Kraków,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
44,2021-04-21,KGHM Zagłębie Lubin 4 - 1 Wisła Kraków,Wisła Kraków,Sadlok M.,96:16,"10078,58","33,25","6,28",60,"304,37","559,98","1461,71","3706,21","3990,59","55,72",12685_filter_live_1.pdf,False,15,45,2021-04-21 KGHM Zagłębie Lubin 4 - 1 Wisła Kraków,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
45,2021-02-28,Wisła Płock 1 - 3 Wisła Kraków,Wisła Kraków,Sadlok M.,99:14,"9525,06","29,72","5,76",49,"179,28","467,39","1449,17","3860,72","3466,93","101,57",12623_filter_live_1.pdf,False,9,40,2021-02-28 Wisła Płock 1 - 3 Wisła Kraków,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
46,2020-12-04,Cracovia 1 - 1 Wisła Kraków,Wisła Kraków,Sadlok M.,96:38,"9483,87","31,30","5,89",53,"104,78","772,41","1670,00","3302,19","3539,64","94,85",12537_filter_live_1.pdf,False,7,46,2020-12-04 Cracovia 1 - 1 Wisła Kraków,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
47,2021-04-09,Wisła Kraków 1 - 2 Raków Częstochowa,Wisła Kraków,Sadlok M.,83:36,"9045,14","29,62","6,49",55,"134,90","638,29","1643,52","3491,65","3096,48","40,30",12657_filter_live_1.pdf,False,10,45,2021-04-09 Wisła Kraków 1 - 2 Raków Częstochowa,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
48,2020-07-14,KGHM Zagłębie Lubin 3 - 1 Wisła Kraków,Wisła Kraków,Sadlok M.,94:21,"10175,94","32,06","6,47",69,"191,89","867,39","1405,43","3476,48","4193,13","41,62",12434_filter_live_1.pdf,False,10,59,2020-07-14 KGHM Zagłębie Lubin 3 - 1 Wisła Kraków,2020/2021,Sadlok,M.,247,54007366,€ 69.000,€ 3.300,2021-06-30,Poland,53,59,DL,2020-11-23,8,11,9,4,11,11,12,8,12,12,10,8,12,9,14,11,11,10,11,11,13,10,13,10,12,11,11,12,12,11,12,13,11,12,12,12
49,2020-07-11,Wisła Kraków 1 - 1 Korona Kielce,Wisła Kraków,Chuca,48:26,"5611,35","28,99","6,95",43,"82,28","508,57","1000,97","2397,02","1599,28","23,23",12429_filter_live_1.pdf,False,6,37,2020-07-11 Wisła Kraków 1 - 1 Korona Kielce,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
50,2020-10-18,PGE FKS Stal Mielec 0 - 6 Wisła Kraków,Wisła Kraków,Chuca,90:23,"11409,94","29,54","7,57",61,"149,74","727,08","2263,44","5014,13","3182,63","72,92",12502_filter_live_1.pdf,False,11,50,2020-10-18 PGE FKS Stal Mielec 0 - 6 Wisła Kraków,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
51,2020-10-28,Wisła Kraków 1 - 3 Lechia Gdańsk,Wisła Kraków,Chuca,93:22,"10777,50","31,03","6,93",65,"186,94","820,12","1759,77","4485,16","3498,99","26,52",12494_filter_live_1.pdf,False,8,57,2020-10-28 Wisła Kraków 1 - 3 Lechia Gdańsk,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
52,2020-11-28,Wisła Kraków 1 - 2 KGHM Zagłębie Lubin,Wisła Kraków,Chuca,18:15,"2174,57","28,69","7,15",12,"44,35","152,24","470,71","808,36","695,60","3,31",12534_filter_live_1.pdf,False,3,9,2020-11-28 Wisła Kraków 1 - 2 KGHM Zagłębie Lubin,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
53,2020-09-13,Pogoń Szczecin 2 - 2 Wisła Kraków,Wisła Kraków,Chuca,85:20,"10190,62","29,34","7,16",60,"86,14","809,50","1886,77","4355,20","3011,58","41,43",12468_filter_live_1.pdf,False,7,53,2020-09-13 Pogoń Szczecin 2 - 2 Wisła Kraków,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
54,2020-11-21,Warta Poznań 2 - 1 Wisła Kraków,Wisła Kraków,Chuca,72:58,"8414,37","30,36","6,92",43,"122,89","495,08","1346,71","3688,96","2679,54","81,19",12528_filter_live_1.pdf,False,9,34,2020-11-21 Warta Poznań 2 - 1 Wisła Kraków,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
55,2021-02-19,Wisła Kraków 2 - 1 Pogoń Szczecin,Wisła Kraków,Chuca,5:10,"782,79","30,58","9,09",7,"29,61","84,04","252,59","250,51","164,87","1,17",12609_filter_live_1.pdf,False,1,6,2021-02-19 Wisła Kraków 2 - 1 Pogoń Szczecin,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
56,2020-11-08,Raków Częstochowa 0 - 0 Wisła Kraków,Wisła Kraków,Chuca,96:54,"9877,46","29,12","6,12",52,"87,76","554,73","1745,20","4049,85","2833,90","606,02",12518_filter_live_1.pdf,False,7,45,2020-11-08 Raków Częstochowa 0 - 0 Wisła Kraków,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
57,2020-09-18,Wisła Kraków 0 - 3 Wisła Płock,Wisła Kraków,Chuca,47:51,"5605,87","31,70","7,03",30,"56,17","397,65","919,44","2491,75","1487,23","253,63",12479_filter_live_1.pdf,False,3,27,2020-09-18 Wisła Kraków 0 - 3 Wisła Płock,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
58,2020-10-24,Wisła Kraków 3 - 0 Podbeskidzie Bielsko - Biała,Wisła Kraków,Chuca,98:26,"11042,37","30,28","6,73",64,"216,03","817,50","2052,57","4351,44","3540,34","64,49",12510_filter_live_1.pdf,False,9,55,2020-10-24 Wisła Kraków 3 - 0 Podbeskidzie Bielsko - Biała,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
59,2020-07-18,Wisła Kraków 0 - 1 Arka Gdynia,Wisła Kraków,Chuca,73:02,"8593,70","32,26","7,06",69,"282,88","715,39","1469,93","3486,05","2523,16","116,29",12442_filter_live_1.pdf,False,16,53,2020-07-18 Wisła Kraków 0 - 1 Arka Gdynia,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
60,2020-12-12,Wisła Kraków 1 - 2 Legia Warszawa,Wisła Kraków,Chuca,49:04,"5680,60","30,28","6,95",44,"137,42","527,85","1060,65","2294,53","1656,11","4,04",12551_filter_live_1.pdf,False,8,36,2020-12-12 Wisła Kraków 1 - 2 Legia Warszawa,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
61,2021-03-05,Wisła Kraków 0 - 0 Górnik Zabrze,Wisła Kraków,Chuca,30:50,"4016,97","30,62","7,82",32,"94,82","350,51","764,80","1681,68","1124,16","1,00",12625_filter_live_1.pdf,False,5,27,2021-03-05 Wisła Kraków 0 - 0 Górnik Zabrze,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
62,2020-07-03,ŁKS Łódź 1 - 2 Wisła Kraków,Wisła Kraków,Chuca,47:32,"5420,11","30,88","6,84",35,"97,11","382,86","876,35","2405,78","1638,48","19,53",12417_filter_live_1.pdf,False,4,31,2020-07-03 ŁKS Łódź 1 - 2 Wisła Kraków,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
63,2020-08-24,Jagiellonia Białystok 1 - 1 Wisła Kraków,Wisła Kraków,Chuca,85:42,"10366,78","30,73","7,26",54,"41,84","620,58","2063,89","4584,74","3049,28","6,45",12456_filter_live_1.pdf,False,3,51,2020-08-24 Jagiellonia Białystok 1 - 1 Wisła Kraków,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
64,2021-02-28,Wisła Płock 1 - 3 Wisła Kraków,Wisła Kraków,Chuca,72:26,"8118,93","29,56","6,72",50,"137,59","604,84","1409,15","3480,72","2449,63","37,00",12623_filter_live_1.pdf,False,7,43,2021-02-28 Wisła Płock 1 - 3 Wisła Kraków,2020/2021,Chuca,,409,67227812,€ 53.000,€ 1.800,2022-06-30,Spain,52,58,MC,2020-11-23,13,12,12,10,11,9,6,9,4,10,13,10,9,13,3,10,9,10,11,12,13,11,7,11,10,13,13,10,13,13,12,9,8,11,10,7
65,2020-07-11,Wisła Kraków 1 - 1 Korona Kielce,Wisła Kraków,Boguski R.,48:26,"11511,81","31,37","13,65",76,"298,45","1023,44","2134,38","4433,44","3572,43","49,67",12429_filter_live_1.pdf,False,14,62,2020-07-11 Wisła Kraków 1 - 1 Korona Kielce,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
66,2020-09-13,Pogoń Szczecin 2 - 2 Wisła Kraków,Wisła Kraków,Boguski R.,11:24,"1396,34","29,95","7,35",9,"47,72","165,71","328,16","494,57","340,79","19,39",12468_filter_live_1.pdf,False,2,7,2020-09-13 Pogoń Szczecin 2 - 2 Wisła Kraków,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
67,2020-11-08,Raków Częstochowa 0 - 0 Wisła Kraków,Wisła Kraków,Boguski R.,28:19,"2546,74","27,73","5,40",12,"15,34","117,14","540,42","899,82","655,31","318,71",12518_filter_live_1.pdf,False,1,11,2020-11-08 Raków Częstochowa 0 - 0 Wisła Kraków,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
68,2021-01-31,Wisła Kraków 3 - 4 Piast Gliwice,Wisła Kraków,Boguski R.,8:55,"1114,17","30,61","7,49",16,"57,55","194,21","274,05","349,13","238,12","1,11",12567_filter_live_1.pdf,False,3,13,2021-01-31 Wisła Kraków 3 - 4 Piast Gliwice,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
69,2020-07-18,Wisła Kraków 0 - 1 Arka Gdynia,Wisła Kraków,Boguski R.,96:47,"11307,40","32,23","7,01",85,"444,16","1073,42","1710,38","4408,25","3575,18","96,01",12442_filter_live_1.pdf,False,17,68,2020-07-18 Wisła Kraków 0 - 1 Arka Gdynia,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
70,2020-09-25,Górnik Zabrze 0 - 0 Wisła Kraków,Wisła Kraków,Boguski R.,20:57,"2539,98","30,98","7,28",29,"131,28","280,14","479,08","829,64","807,03","12,81",12482_filter_live_1.pdf,False,7,22,2020-09-25 Górnik Zabrze 0 - 0 Wisła Kraków,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
71,2021-03-05,Wisła Kraków 0 - 0 Górnik Zabrze,Wisła Kraków,Boguski R.,6:59,"1035,83","28,18","8,91",12,"31,36","186,87","309,12","309,96","185,97","12,55",12625_filter_live_1.pdf,False,2,10,2021-03-05 Wisła Kraków 0 - 0 Górnik Zabrze,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
72,2021-03-13,Lechia Gdańsk 2 - 0 Wisła Kraków,Wisła Kraków,Boguski R.,26:49,"3767,20","30,10","8,43",27,"47,02","413,83","994,39","1474,66","835,16","2,14",12635_filter_live_1.pdf,False,1,26,2021-03-13 Lechia Gdańsk 2 - 0 Wisła Kraków,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
73,2020-07-03,ŁKS Łódź 1 - 2 Wisła Kraków,Wisła Kraków,Boguski R.,98:05,"12174,77","33,82","7,45",83,"171,79","1027,01","2187,86","5172,97","3477,97","137,17",12417_filter_live_1.pdf,False,8,75,2020-07-03 ŁKS Łódź 1 - 2 Wisła Kraków,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
74,2021-04-21,KGHM Zagłębie Lubin 4 - 1 Wisła Kraków,Wisła Kraków,Boguski R.,9:11,"1369,55","27,06","8,95",12,"9,32","164,39","592,55","363,27","237,99","2,03",12685_filter_live_1.pdf,False,1,11,2021-04-21 KGHM Zagłębie Lubin 4 - 1 Wisła Kraków,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
75,2021-02-28,Wisła Płock 1 - 3 Wisła Kraków,Wisła Kraków,Boguski R.,21:28,"2181,64","28,60","6,10",17,"18,19","248,46","540,26","764,45","569,12","41,16",12623_filter_live_1.pdf,False,1,16,2021-02-28 Wisła Płock 1 - 3 Wisła Kraków,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
76,2021-05-08,Wisła Kraków 1 - 2 Lech Poznań,Wisła Kraków,Boguski R.,14:15,"2150,84","31,76","9,05",16,"46,81","192,62","437,28","1110,93","351,37","11,83",12710_filter_live_1.pdf,False,3,13,2021-05-08 Wisła Kraków 1 - 2 Lech Poznań,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
77,2021-04-09,Wisła Kraków 1 - 2 Raków Częstochowa,Wisła Kraków,Boguski R.,17:07,"2241,23","28,43","7,86",20,"9,64","294,45","531,93","847,84","556,36","1,01",12657_filter_live_1.pdf,False,1,19,2021-04-09 Wisła Kraków 1 - 2 Raków Częstochowa,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
78,2020-07-14,KGHM Zagłębie Lubin 3 - 1 Wisła Kraków,Wisła Kraków,Boguski R.,94:21,"12170,43","31,87","7,74",99,"271,09","1332,62","2491,50","5099,53","2905,89","69,80",12434_filter_live_1.pdf,False,15,84,2020-07-14 KGHM Zagłębie Lubin 3 - 1 Wisła Kraków,2020/2021,Boguski,R.,461,721140,€ 7.000,€ 700,2021-06-30,Poland,47,58,MR,2020-11-23,10,10,9,9,12,9,8,8,4,8,11,10,11,12,11,13,12,13,12,12,12,11,6,12,5,15,12,14,9,12,10,7,15,10,11,10
79,2020-07-11,Wisła Kraków 1 - 1 Korona Kielce,Wisła Kraków,Basha V.,98:01,"10554,09","31,76","6,46",55,"98,39","677,27","1889,44","4463,27","3386,84","38,88",12429_filter_live_1.pdf,False,7,48,2020-07-11 Wisła Kraków 1 - 1 Korona Kielce,2020/2021,Basha,V.,425,69002759,€ 105.000,€ 2.300,2021-06-30,Albania,56,57,DM,2020-11-23,9,9,9,5,12,9,10,13,11,12,12,6,13,11,16,14,13,11,13,12,15,6,9,10,14,14,11,14,12,11,12,10,9,11,13,12
80,2020-08-29,Wisła Kraków 1 - 3 Śląsk Wrocław,Wisła Kraków,Basha V.,96:54,"10599,28","29,27","6,56",44,"49,97","483,77","1709,25","4787,31","3415,29","153,69",12460_filter_live_1.pdf,False,4,40,2020-08-29 Wisła Kraków 1 - 3 Śląsk Wrocław,2020/2021,Basha,V.,425,69002759,€ 105.000,€ 2.300,2021-06-30,Albania,56,57,DM,2020-11-23,9,9,9,5,12,9,10,13,11,12,12,6,13,11,16,14,13,11,13,12,15,6,9,10,14,14,11,14,12,11,12,10,9,11,13,12
81,2020-10-18,PGE FKS Stal Mielec 0 - 6 Wisła Kraków,Wisła Kraków,Basha V.,88:40,"10625,57","29,51","7,19",48,"114,29","513,96","1969,28","4933,28","2916,04","178,72",12502_filter_live_1.pdf,False,6,42,2020-10-18 PGE FKS Stal Mielec 0 - 6 Wisła Kraków,2020/2021,Basha,V.,425,69002759,€ 105.000,€ 2.300,2021-06-30,Albania,56,57,DM,2020-11-23,9,9,9,5,12,9,10,13,11,12,12,6,13,11,16,14,13,11,13,12,15,6,9,10,14,14,11,14,12,11,12,10,9,11,13,12
82,2020-09-13,Pogoń Szczecin 2 - 2 Wisła Kraków,Wisła Kraków,Basha V.,85:45,"9295,84","29,85","6,50",38,"96,16","459,98","1395,49","4108,14","3115,86","120,21",12468_filter_live_1.pdf,False,7,31,2020-09-13 Pogoń Szczecin 2 - 2 Wisła Kraków,2020/2021,Basha,V.,425,69002759,€ 105.000,€ 2.300,2021-06-30,Albania,56,57,DM,2020-11-23,9,9,9,5,12,9,10,13,11,12,12,6,13,11,16,14,13,11,13,12,15,6,9,10,14,14,11,14,12,11,12,10,9,11,13,12
