PDF Name;Date;Match Details;Match Length;Net Playing Time;Net Playing Time (1st half);Net Playing Time (2nd half);Team Name;Possession;Net Poss. Time;Net Poss. Time (1st half);Net Poss. Time (2nd half);Distance (m);Sprints;High Speed Runs;Sprint Distance (m);Top Speed (Player);Top Speed (Young Player);Top Speed (km/h);Max Distance (Player);Max Distance (Young Player);Max Distance (m);Max Sprints (Player);Max Sprints (Young Player);Max Sprints;Key;Season
12296_filter_live_1.pdf;2019-12-08;Śląsk Wrocław 0 - 3 Legia Warszawa;0.1:36:57;0.0:52:18;0.0:28:40;0.0:23:38;Śląsk Wrocław;51%;0.0:26:2;0.0:14:10;0.0:11:52;111137,35;115;485;2334,06;Płacheta P.;False;33,36;Pich R.;False;10768,5;Płacheta P.;False;20;2019-12-08 Śląsk Wrocław 0 - 3 Legia Warszawa;2019/2020
12296_filter_live_1.pdf;2019-12-08;Śląsk Wrocław 0 - 3 Legia Warszawa;0.1:36:57;0.0:52:18;0.0:28:40;0.0:23:38;Legia Warszawa;49%;0.0:24:18;0.0:12:57;0.0:11:21;109045,68;128;537;2253,32;Vesović M.;False;34,29;Wszołek P.;False;10928,28;Wszołek P.;False;22;2019-12-08 Śląsk Wrocław 0 - 3 Legia Warszawa;2019/2020
12526_filter_live_1.pdf;2020-11-09;Pogoń Szczecin 1 - 1 Podbeskidzie Bielsko - Biała;0.1:36:23;0.0:49:28;0.0:26:24;0.0:23:4;Pogoń Szczecin;59%;0.0:29:9;0.0:16:2;0.0:13:7;111624,59;115;584;2313,38;Zech B.;False;32,4;Gorgon A.;False;11242,63;Stec D.;False;17;2020-11-09 Pogoń Szczecin 1 - 1 Podbeskidzie Bielsko - Biała;2020/2021
12526_filter_live_1.pdf;2020-11-09;Pogoń Szczecin 1 - 1 Podbeskidzie Bielsko - Biała;0.1:36:23;0.0:49:28;0.0:26:24;0.0:23:4;Podbeskidzie Bielsko - Biała;41%;0.0:19:54;0.0:10:11;0.0:9:43;110895,11;110;534;2124,2;Biliński K.;False;31,97;Sitek M.;True;11784,88;Modelski F.;False;20;2020-11-09 Pogoń Szczecin 1 - 1 Podbeskidzie Bielsko - Biała;2020/2021
12370_filter_live_1.pdf;2020-06-05;Górnik Zabrze 2 - 2 Lechia Gdańsk;0.1:37:39;0.1:3:12;0.0:30:22;0.0:32:50;Górnik Zabrze;42%;0.0:24:50;0.0:15:4;0.0:9:46;125032,42;107;619;2028,14;Vassilantonopoulos S.;False;33,04;Vassilantonopoulos S.;False;13001,46;Vassilantonopoulos S.;False;24;2020-06-05 Górnik Zabrze 2 - 2 Lechia Gdańsk;2019/2020
12370_filter_live_1.pdf;2020-06-05;Górnik Zabrze 2 - 2 Lechia Gdańsk;0.1:37:39;0.1:3:12;0.0:30:22;0.0:32:50;Lechia Gdańsk;58%;0.0:36:23;0.0:14:54;0.0:21:29;115186,21;90;492;1699;Zwoliński Ł.;False;32,64;Paixao F.;False;11450,63;Fila K.;True;12;2020-06-05 Górnik Zabrze 2 - 2 Lechia Gdańsk;2019/2020
ŁKS - Lech Poznań.pdf;2019-08-03;ŁKS Łódź 1 - 2 Lech Poznań;0.1:34:47;0.1:4:27;0.0:31:21;0.0:33:6;ŁKS Łódź;55%;0.0:35:52;0.0:15:33;0.0:20:19;120500,77;113;615;2027,9;Wolski M.;False;33,32;Pirulo;False;12242,14;Rozwandowicz M.;False;18;2019-08-03 ŁKS Łódź 1 - 2 Lech Poznań;2019/2020
ŁKS - Lech Poznań.pdf;2019-08-03;ŁKS Łódź 1 - 2 Lech Poznań;0.1:34:47;0.1:4:27;0.0:31:21;0.0:33:6;Lech Poznań;45%;0.0:27:58;0.0:15:18;0.0:12:40;112535,97;117;474;2005,94;Puchacz T.;False;32,5;Tiba P.;False;11724,35;Puchacz T.;False;23;2019-08-03 ŁKS Łódź 1 - 2 Lech Poznań;2019/2020
Legia Warszawa - Śląsk Wrocław.pdf;2019-08-04;Legia Warszawa 0 - 0 Śląsk Wrocław;0.1:35:10;0.0:53:14;0.0:25:13;0.0:28:1;Legia Warszawa;60%;0.0:32:1;0.0:14:31;0.0:17:30;107445,8;108;493;1884,76;Stolarski P.;False;33,84;Novikovas A.;False;10995,1;Stolarski P.;False;21;2019-08-04 Legia Warszawa 0 - 0 Śląsk Wrocław;2019/2020
Legia Warszawa - Śląsk Wrocław.pdf;2019-08-04;Legia Warszawa 0 - 0 Śląsk Wrocław;0.1:35:10;0.0:53:14;0.0:25:13;0.0:28:1;Śląsk Wrocław;40%;0.0:20:29;0.0:10:23;0.0:10:6;109906,95;100;534;1790,49;Płacheta P.;False;34,65;Musonda L.;False;11596,84;Musonda L.;False;19;2019-08-04 Legia Warszawa 0 - 0 Śląsk Wrocław;2019/2020
Legia Warszawa - Wisła Kraków.pdf;2018-10-21;Legia Warszawa 3 - 3 Wisła Kraków;0.1:37:42;0.0:56:18;0.0:27:25;0.0:28:53;Legia Warszawa;45%;0.0:25:7;0.0:12:48;0.0:12:19;112298,63;132;587;2517,88;Hlousek A.;False;33,31;Szymański S.;False;11579,72;Vesović M.;False;22;2018-10-21 Legia Warszawa 3 - 3 Wisła Kraków;2018/2019
Legia Warszawa - Wisła Kraków.pdf;2018-10-21;Legia Warszawa 3 - 3 Wisła Kraków;0.1:37:42;0.0:56:18;0.0:27:25;0.0:28:53;Wisła Kraków;55%;0.0:30:17;0.0:14:19;0.0:15:58;113932,24;94;511;1862,68;Kostal M.;False;32,96;Balleste J.;False;11900,8;Balleste J.;False;14;2018-10-21 Legia Warszawa 3 - 3 Wisła Kraków;2018/2019
12690_filter_live_1.pdf;2021-04-24;Górnik Zabrze 0 - 2 Wisła Płock;0.1:35:26;0.0:52:44;0.0:25:56;0.0:26:48;Górnik Zabrze;59%;0.0:31:28;0.0:16:49;0.0:14:39;114929,11;91;520;1710,51;Wiśniewski P.;False;33,66;Nowak B.;False;12031,13;Krawczyk P.;False;12;2021-04-24 Górnik Zabrze 0 - 2 Wisła Płock;2020/2021
12690_filter_live_1.pdf;2021-04-24;Górnik Zabrze 0 - 2 Wisła Płock;0.1:35:26;0.0:52:44;0.0:25:56;0.0:26:48;Wisła Płock;41%;0.0:20:17;0.0:8:40;0.0:11:37;115880,83;94;530;1709,92;Lewandowski M.;True;32,57;Zbozień D.;False;11755,53;Tomasik P.;False;16;2021-04-24 Górnik Zabrze 0 - 2 Wisła Płock;2020/2021
12497_filter_live_1.pdf;2020-10-17;Cracovia 1 - 0 Piast Gliwice;0.1:37:25;0.0:49:57;0.0:25:52;0.0:24:5;Cracovia;47%;0.0:23:0;0.0:14:16;0.0:8:44;109950,48;84;481;1473,23;van Amersfoort P.;False;32,76;Dimun M.;False;11648,41;Zaucha P.;True;14;2020-10-17 Cracovia 1 - 0 Piast Gliwice;2020/2021
12497_filter_live_1.pdf;2020-10-17;Cracovia 1 - 0 Piast Gliwice;0.1:37:25;0.0:49:57;0.0:25:52;0.0:24:5;Piast Gliwice;53%;0.0:26:24;0.0:11:23;0.0:15:1;104619,44;75;448;1316,13;Alves T.;False;33,11;Jodłowiec T.;False;10986,26;Alves T.;False;16;2020-10-17 Cracovia 1 - 0 Piast Gliwice;2020/2021
12249_filter_live_1.pdf;2019-11-03;Arka Gdynia 0 - 1 Legia Warszawa;0.1:37:52;0.0:50:45;0.0:26:11;0.0:24:34;Arka Gdynia;30%;0.0:13:10;0.0:7:18;0.0:5:52;107473,98;70;480;1188,63;Jankowski M.;False;32,98;Zbozień D.;False;11759,71;Wawszczyk J.;False;13;2019-11-03 Arka Gdynia 0 - 1 Legia Warszawa;2019/2020
12249_filter_live_1.pdf;2019-11-03;Arka Gdynia 0 - 1 Legia Warszawa;0.1:37:52;0.0:50:45;0.0:26:11;0.0:24:34;Legia Warszawa;70%;0.0:36:58;0.0:18:31;0.0:18:27;108389,6;94;440;1679,7;Vesović M.;False;32,74;Novikovas A.;False;11475,39;Rocha L.;False;18;2019-11-03 Arka Gdynia 0 - 1 Legia Warszawa;2019/2020
Lechia Gdańsk - Śląsk Wrocław.pdf;2018-07-27;Lechia Gdańsk 1 - 1 Śląsk Wrocław;0.1:36:13;0.0:56:14;0.0:24:57;0.0:31:17;Lechia Gdańsk;49%;0.0:26:50;0.0:14:5;0.0:12:45;115556,21;93;478;2019,45;Mladenović F.;False;33,61;Kubicki J.;False;12446,76;Paixao F.;False;15;2018-07-27 Lechia Gdańsk 1 - 1 Śląsk Wrocław;2018/2019
Lechia Gdańsk - Śląsk Wrocław.pdf;2018-07-27;Lechia Gdańsk 1 - 1 Śląsk Wrocław;0.1:36:13;0.0:56:14;0.0:24:57;0.0:31:17;Śląsk Wrocław;51%;0.0:28:54;0.0:10:33;0.0:18:21;115796,98;99;535;1923,19;Cholewiak M.;False;34,04;Farshad;False;11426,1;Cholewiak M.;False;16;2018-07-27 Lechia Gdańsk 1 - 1 Śląsk Wrocław;2018/2019
Miedź Legnica - Lechia Gdańsk.pdf;2018-12-17;Miedź Legnica 0 - 0 Lechia Gdańsk;0.1:34:18;0.1:2:29;0.0:32:31;0.0:29:58;Miedź Legnica;48%;0.0:30:50;0.0:16:0;0.0:14:50;118976,1;104;520;2215,5;Ojamaa H.;False;33,96;Purzycki A.;False;12163,48;Camara J.;False;19;2018-12-17 Miedź Legnica 0 - 0 Lechia Gdańsk;2018/2019
Miedź Legnica - Lechia Gdańsk.pdf;2018-12-17;Miedź Legnica 0 - 0 Lechia Gdańsk;0.1:34:18;0.1:2:29;0.0:32:31;0.0:29:58;Lechia Gdańsk;52%;0.0:31:5;0.0:16:7;0.0:14:58;119038,93;102;519;1858,17;Nunes J.;False;33,14;Kubicki J.;False;12624,55;Nunes J.;False;21;2018-12-17 Miedź Legnica 0 - 0 Lechia Gdańsk;2018/2019
12511_filter_live_1.pdf;2020-10-24;Śląsk Wrocław 1 - 0 Jagiellonia Białystok;0.1:35:20;0.0:53:9;0.0:25:35;0.0:27:34;Śląsk Wrocław;54%;0.0:28:5;0.0:15:48;0.0:12:17;112818,34;76;511;1619,87;Piasecki F.;False;32,21;Pałaszewski M.;False;11154,14;Celeban P.;False;14;2020-10-24 Śląsk Wrocław 1 - 0 Jagiellonia Białystok;2020/2021
12511_filter_live_1.pdf;2020-10-24;Śląsk Wrocław 1 - 0 Jagiellonia Białystok;0.1:35:20;0.0:53:9;0.0:25:35;0.0:27:34;Jagiellonia Białystok;46%;0.0:24:12;0.0:9:10;0.0:15:2;110806,42;120;514;2236,95;Olszewski P.;True;32,5;Romanczuk T.;False;11918,49;Makuszewski M.;False;17;2020-10-24 Śląsk Wrocław 1 - 0 Jagiellonia Białystok;2020/2021
12696_filter_live_1.pdf;2021-05-03;Cracovia 1 - 0 Górnik Zabrze;0.1:36:43;0.0:50:48;0.0:25:15;0.0:25:33;Cracovia;46%;0.0:21:32;0.0:11:50;0.0:9:42;110537,75;102;488;1887,72;Siplak M.;False;32,13;Lusiusz S.;True;11134,02;Siplak M.;False;13;2021-05-03 Cracovia 1 - 0 Górnik Zabrze;2020/2021
12696_filter_live_1.pdf;2021-05-03;Cracovia 1 - 0 Górnik Zabrze;0.1:36:43;0.0:50:48;0.0:25:15;0.0:25:33;Górnik Zabrze;54%;0.0:28:9;0.0:13:2;0.0:15:7;113131,94;83;508;1721,53;Wiśniewski P.;False;33,66;Kubica K.;True;11962,53;Pawłowski D.;True;12;2021-05-03 Cracovia 1 - 0 Górnik Zabrze;2020/2021
Raków Częstochowa - Korona Kielce.pdf;2019-07-20;Raków Częstochowa 0 - 1 Korona Kielce;0.1:36:55;0.0:54:42;0.0:29:28;0.0:25:14;Raków Częstochowa;56%;0.0:29:46;0.0:16:45;0.0:13:1;115477,81;95;456;1662,35;Malinowski P.;False;33,32;Kun P.;False;11887,99;Musiolik S.;False;20;2019-07-20 Raków Częstochowa 0 - 1 Korona Kielce;2019/2020
Raków Częstochowa - Korona Kielce.pdf;2019-07-20;Raków Częstochowa 0 - 1 Korona Kielce;0.1:36:55;0.0:54:42;0.0:29:28;0.0:25:14;Korona Kielce;44%;0.0:23:37;0.0:12:17;0.0:11:20;104740,1;80;439;1280,8;Gardawski M.;False;33,52;Gnjatić O.;False;11012,37;Duranović U.;False;13;2019-07-20 Raków Częstochowa 0 - 1 Korona Kielce;2019/2020
12673_filter_live_1.pdf;2021-04-16;Górnik Zabrze 1 - 1 Śląsk Wrocław;0.1:35:39;0.0:56:43;0.0:26:59;0.0:29:44;Górnik Zabrze;51%;0.0:27:28;0.0:11:35;0.0:15:53;115412,11;94;516;1686,06;Paluszek A.;True;32,43;Janża E.;False;11575,68;Boakye R.;False;12;2021-04-16 Górnik Zabrze 1 - 1 Śląsk Wrocław;2020/2021
12673_filter_live_1.pdf;2021-04-16;Górnik Zabrze 1 - 1 Śląsk Wrocław;0.1:35:39;0.0:56:43;0.0:26:59;0.0:29:44;Śląsk Wrocław;50%;0.0:27:42;0.0:15:7;0.0:12:35;111700,92;81;530;1460,53;Poprawa K.;False;33,79;Mączyński K.;False;10915,05;Exposito E.;False;10;2021-04-16 Górnik Zabrze 1 - 1 Śląsk Wrocław;2020/2021
Korona Kielce - Górnik Zabrze.pdf;2018-11-24;Korona Kielce 4 - 2 Górnik Zabrze;0.1:35:39;0.1:0:7;0.0:28:27;0.0:31:40;Korona Kielce;50%;0.0:29:56;0.0:15:28;0.0:14:28;118166,92;131;555;2395,91;Marquez I.;False;33,3;Cebula M.;False;12083,14;Pućko M.;False;22;2018-11-24 Korona Kielce 4 - 2 Górnik Zabrze;2018/2019
Korona Kielce - Górnik Zabrze.pdf;2018-11-24;Korona Kielce 4 - 2 Górnik Zabrze;0.1:35:39;0.1:0:7;0.0:28:27;0.0:31:40;Górnik Zabrze;50%;0.0:29:33;0.0:12:44;0.0:16:49;121840,08;104;534;1816,8;Żurkowski S.;False;33,11;Żurkowski S.;False;13252,22;Angulo I.;False;18;2018-11-24 Korona Kielce 4 - 2 Górnik Zabrze;2018/2019
Piast Gliwice - Legia Warszawa.pdf;2018-08-12;Piast Gliwice 1 - 3 Legia Warszawa;0.1:38:11;0.0:55:37;0.0:26:41;0.0:28:56;Piast Gliwice;48%;0.0:26:28;0.0:14:5;0.0:12:23;106763,92;75;461;1414,34;Mak M.;False;32,86;Jodłowiec T.;False;11799,13;Mak M.;False;13;2018-08-12 Piast Gliwice 1 - 3 Legia Warszawa;2018/2019
Piast Gliwice - Legia Warszawa.pdf;2018-08-12;Piast Gliwice 1 - 3 Legia Warszawa;0.1:38:11;0.0:55:37;0.0:26:41;0.0:28:56;Legia Warszawa;52%;0.0:28:23;0.0:12:13;0.0:16:10;110745,62;80;472;1402,82;Nagy D.;False;32,5;Nagy D.;False;11363,24;Hołownia M.;False;14;2018-08-12 Piast Gliwice 1 - 3 Legia Warszawa;2018/2019
Pogoń Szczecin - Jagiellonia Białystok.pdf;2019-03-31;Pogoń Szczecin 0 - 0 Jagiellonia Białystok;0.1:39:17;0.0:52:37;0.0:26:57;0.0:25:40;Pogoń Szczecin;61%;0.0:32:27;0.0:16:14;0.0:16:13;116099,98;92;478;1567,9;Stec D.;False;32,82;Bartkowski J.;False;11295,24;Bartkowski J.;False;17;2019-03-31 Pogoń Szczecin 0 - 0 Jagiellonia Białystok;2018/2019
Pogoń Szczecin - Jagiellonia Białystok.pdf;2019-03-31;Pogoń Szczecin 0 - 0 Jagiellonia Białystok;0.1:39:17;0.0:52:37;0.0:26:57;0.0:25:40;Jagiellonia Białystok;39%;0.0:19:34;0.0:10:27;0.0:9:7;112111,14;90;440;1463,14;Novikovas A.;False;33,52;Imaz J.;False;12050,42;Kostal M.;False;20;2019-03-31 Pogoń Szczecin 0 - 0 Jagiellonia Białystok;2018/2019
12386_filter_live_1.pdf;2020-06-14;Cracovia 1 - 1 Wisła Płock;0.1:34:24;0.0:49:49;0.0:25:31;0.0:24:18;Cracovia;61%;0.0:29:59;0.0:15:47;0.0:14:12;107720,45;93;477;1815,5;Strózik S.;True;34,18;Rapa C.;False;11253,16;Rapa C.;False;15;2020-06-14 Cracovia 1 - 1 Wisła Płock;2019/2020
12386_filter_live_1.pdf;2020-06-14;Cracovia 1 - 1 Wisła Płock;0.1:34:24;0.0:49:49;0.0:25:31;0.0:24:18;Wisła Płock;39%;0.0:19:7;0.0:9:20;0.0:9:47;108946,11;95;518;1898,02;Marcjanik M.;False;32,66;Szwoch M.;False;11463,36;Tomasik P.;False;17;2020-06-14 Cracovia 1 - 1 Wisła Płock;2019/2020
12250_filter_live_1.pdf;2019-11-02;Cracovia 1 - 0 Lechia Gdańsk;0.1:34:42;0.0:47:7;0.0:22:42;0.0:24:25;Cracovia;54%;0.0:25:26;0.0:12:54;0.0:12:32;107094,56;101;509;1761,08;van Amersfoort P.;False;31,82;van Amersfoort P.;False;11085,65;Siplak M.;False;17;2019-11-02 Cracovia 1 - 0 Lechia Gdańsk;2019/2020
12250_filter_live_1.pdf;2019-11-02;Cracovia 1 - 0 Lechia Gdańsk;0.1:34:42;0.0:47:7;0.0:22:42;0.0:24:25;Lechia Gdańsk;46%;0.0:20:47;0.0:9:24;0.0:11:23;102413,19;91;420;1581,48;Peszko S.;False;32,72;Gajos M.;False;10212,92;Fila K.;False;17;2019-11-02 Cracovia 1 - 0 Lechia Gdańsk;2019/2020
12379_filter_live_1.pdf;2020-06-09;Lechia Gdańsk 1 - 3 Cracovia;0.1:34:29;0.0:54:46;0.0:24:8;0.0:30:38;Lechia Gdańsk;59%;0.0:31:30;0.0:11:23;0.0:20:7;109568,37;84;494;1520,65;Mladenović F.;False;34,25;Paixao F.;False;11350,07;Mladenović F.;False;20;2020-06-09 Lechia Gdańsk 1 - 3 Cracovia;2019/2020
12379_filter_live_1.pdf;2020-06-09;Lechia Gdańsk 1 - 3 Cracovia;0.1:34:29;0.0:54:46;0.0:24:8;0.0:30:38;Cracovia;41%;0.0:21:55;0.0:12:15;0.0:9:40;111901,36;104;514;1987,52;Loshaj F.;False;32,85;Dimun M.;False;12011,67;Rapa C.;False;17;2020-06-09 Lechia Gdańsk 1 - 3 Cracovia;2019/2020
Legia Warszawa - Zagłębie Lubin.pdf;2018-07-21;Legia Warszawa 1 - 3 KGHM Zagłębie Lubin;0.1:37:8;0.0:57:13;0.0:30:6;0.0:27:7;Legia Warszawa;62%;0.0:35:28;0.0:18:16;0.0:17:12;109550,19;111;528;2491,72;Cafu;False;33,71;Szymański S.;False;11745,14;Szymański S.;False;19;2018-07-21 Legia Warszawa 1 - 3 KGHM Zagłębie Lubin;2018/2019
Legia Warszawa - Zagłębie Lubin.pdf;2018-07-21;Legia Warszawa 1 - 3 KGHM Zagłębie Lubin;0.1:37:8;0.0:57:13;0.0:30:6;0.0:27:7;KGHM Zagłębie Lubin;38%;0.0:20:53;0.0:11:26;0.0:9:27;113137,74;108;488;2177,87;Pawłowski B.;False;34,4;Tosik J.;False;11604,45;Pawłowski B.;False;20;2018-07-21 Legia Warszawa 1 - 3 KGHM Zagłębie Lubin;2018/2019
12529_filter_live_1.pdf;2020-11-27;Górnik Zabrze 2 - 1 Pogoń Szczecin;0.1:38:40;0.1:1:6;0.0:32:26;0.0:28:40;Górnik Zabrze;52%;0.0:29:49;0.0:16:2;0.0:13:47;116975,36;105;578;1812,3;Masouras G.;False;33,87;Janża E.;False;11575,29;Masouras G.;False;20;2020-11-27 Górnik Zabrze 2 - 1 Pogoń Szczecin;2020/2021
12529_filter_live_1.pdf;2020-11-27;Górnik Zabrze 2 - 1 Pogoń Szczecin;0.1:38:40;0.1:1:6;0.0:32:26;0.0:28:40;Pogoń Szczecin;48%;0.0:29:45;0.0:15:41;0.0:14:4;109720,08;102;550;1821,48;Kucharczyk M.;False;32,41;Gorgon A.;False;11430,62;Kucharczyk M.;False;18;2020-11-27 Górnik Zabrze 2 - 1 Pogoń Szczecin;2020/2021
12375_filter_live_1.pdf;2020-06-07;Raków Częstochowa 1 - 1 ŁKS Łódź;0.1:34:38;0.0:49:49;0.0:25:11;0.0:24:38;Raków Częstochowa;42%;0.0:19:24;0.0:9:28;0.0:9:56;111017,52;88;555;1587,62;Musiolik S.;False;33,34;Schwarz P.;False;11616,33;Musiolik S.;False;15;2020-06-07 Raków Częstochowa 1 - 1 ŁKS Łódź;2019/2020
12375_filter_live_1.pdf;2020-06-07;Raków Częstochowa 1 - 1 ŁKS Łódź;0.1:34:38;0.0:49:49;0.0:25:11;0.0:24:38;ŁKS Łódź;58%;0.0:29:42;0.0:15:32;0.0:14:10;111605,63;88;523;1526,79;Guima R.;False;32,89;Ratajczyk A.;True;11448,21;Trąbka M.;False;13;2020-06-07 Raków Częstochowa 1 - 1 ŁKS Łódź;2019/2020
Korona Kielce - Wisła Płock.pdf;2018-12-08;Korona Kielce 2 - 2 Wisła Płock;0.1:35:17;0.0:46:59;0.0:24:18;0.0:22:41;Korona Kielce;52%;0.0:23:52;0.0:13:13;0.0:10:39;108217,67;108;486;2237,62;Możdżeń M.;False;34,47;Żubrowski J.;False;11362,66;Pućko M.;False;17;2018-12-08 Korona Kielce 2 - 2 Wisła Płock;2018/2019
Korona Kielce - Wisła Płock.pdf;2018-12-08;Korona Kielce 2 - 2 Wisła Płock;0.1:35:17;0.0:46:59;0.0:24:18;0.0:22:41;Wisła Płock;48%;0.0:21:46;0.0:10:11;0.0:11:35;110348,81;101;539;2125,59;Varela N.;False;32,02;Szymański D.;False;12001,81;Varela N.;False;15;2018-12-08 Korona Kielce 2 - 2 Wisła Płock;2018/2019
Lech Poznań - Wisła Płock.pdf;2019-07-26;Lech Poznań 4 - 0 Wisła Płock;0.1:38:38;0.0:58:30;0.0:31:1;0.0:27:29;Lech Poznań;57%;0.0:33:27;0.0:16:56;0.0:16:31;107334,44;100;443;2061,83;Puchacz T.;False;33,15;Muhar K.;False;10957,24;Kostewycz W.;False;16;2019-07-26 Lech Poznań 4 - 0 Wisła Płock;2019/2020
Lech Poznań - Wisła Płock.pdf;2019-07-26;Lech Poznań 4 - 0 Wisła Płock;0.1:38:38;0.0:58:30;0.0:31:1;0.0:27:29;Wisła Płock;43%;0.0:24:38;0.0:13:51;0.0:10:47;109304,73;86;479;1832,99;Zawada O.;False;33,41;Furman D.;False;10814,5;Tomasik P.;False;14;2019-07-26 Lech Poznań 4 - 0 Wisła Płock;2019/2020
12219_filter_live_1.pdf;2019-09-29;Jagiellonia Białystok 2 - 3 Pogoń Szczecin;0.1:38:11;0.0:53:35;0.0:27:7;0.0:26:28;Jagiellonia Białystok;47%;0.0:25:26;0.0:12:49;0.0:12:37;113926,76;133;500;2704,73;Klimala P.;False;35;Imaz J.;False;12326,83;Klimala P.;False;28;2019-09-29 Jagiellonia Białystok 2 - 3 Pogoń Szczecin;2019/2020
12219_filter_live_1.pdf;2019-09-29;Jagiellonia Białystok 2 - 3 Pogoń Szczecin;0.1:38:11;0.0:53:35;0.0:27:7;0.0:26:28;Pogoń Szczecin;53%;0.0:27:21;0.0:14:4;0.0:13:17;119006,19;119;550;2418,52;Bartkowski J.;False;32,53;Kowalczyk S.;False;12166,57;Zech B.;False;17;2019-09-29 Jagiellonia Białystok 2 - 3 Pogoń Szczecin;2019/2020
12320_filter_live_1.pdf;2020-02-07;Śląsk Wrocław 2 - 2 Lechia Gdańsk;0.1:44:14;0.0:58:36;0.0:28:16;0.0:30:20;Śląsk Wrocław;56%;0.0:32:48;0.0:15:12;0.0:17:36;119558,96;97;542;1814,14;Płacheta P.;False;32,37;Chrapek M.;False;12268,59;Płacheta P.;False;24;2020-02-07 Śląsk Wrocław 2 - 2 Lechia Gdańsk;2019/2020
12320_filter_live_1.pdf;2020-02-07;Śląsk Wrocław 2 - 2 Lechia Gdańsk;0.1:44:14;0.0:58:36;0.0:28:16;0.0:30:20;Lechia Gdańsk;44%;0.0:24:56;0.0:12:37;0.0:12:19;117856,24;98;512;1794,87;Mladenović F.;False;31,58;Makowski T.;False;12054,92;Paixao F.;False;20;2020-02-07 Śląsk Wrocław 2 - 2 Lechia Gdańsk;2019/2020
12595_filter_live_1.pdf;2021-02-06;Pogoń Szczecin 1 - 0 Cracovia;0.1:35:26;0.0:53:47;0.0:25:9;0.0:28:38;Pogoń Szczecin;54%;0.0:28:27;0.0:15:36;0.0:12:51;114398,83;73;554;1294,91;Benedyczak A.;True;31,8;Gorgon A.;False;11398,89;Mata L.;False;13;2021-02-06 Pogoń Szczecin 1 - 0 Cracovia;2020/2021
12595_filter_live_1.pdf;2021-02-06;Pogoń Szczecin 1 - 0 Cracovia;0.1:35:26;0.0:53:47;0.0:25:9;0.0:28:38;Cracovia;46%;0.0:24:11;0.0:9:10;0.0:15:1;111406,99;59;483;902,6;Thiago;False;30,68;van Amersfoort P.;False;11595,02;Thiago;False;11;2021-02-06 Pogoń Szczecin 1 - 0 Cracovia;2020/2021
12513_filter_live_1.pdf;2020-11-07;Cracovia 3 - 1 Jagiellonia Białystok;0.1:34:15;0.0:43:11;0.0:21:13;0.0:21:58;Cracovia;53%;0.0:22:29;0.0:12:6;0.0:10:23;104763,68;95;513;1815,25;Dimun M.;False;32,39;van Amersfoort P.;False;10496,45;Rapa C.;False;15;2020-11-07 Cracovia 3 - 1 Jagiellonia Białystok;2020/2021
12513_filter_live_1.pdf;2020-11-07;Cracovia 3 - 1 Jagiellonia Białystok;0.1:34:15;0.0:43:11;0.0:21:13;0.0:21:58;Jagiellonia Białystok;47%;0.0:19:43;0.0:8:46;0.0:10:57;102227,16;105;475;2088,26;Makuszewski M.;False;33,44;Imaz J.;False;10758,76;Makuszewski M.;False;19;2020-11-07 Cracovia 3 - 1 Jagiellonia Białystok;2020/2021
12546_filter_live_1.pdf;2020-12-11;KGHM Zagłębie Lubin 2 - 1 Śląsk Wrocław;0.1:36:49;0.0:56:22;0.0:27:1;0.0:29:21;KGHM Zagłębie Lubin;56%;0.0:31:29;0.0:15:38;0.0:15:51;116517,01;115;583;2183,72;Szysz P.;False;32,88;Żubrowski J.;False;11639,05;Szysz P.;False;16;2020-12-11 KGHM Zagłębie Lubin 2 - 1 Śląsk Wrocław;2020/2021
12546_filter_live_1.pdf;2020-12-11;KGHM Zagłębie Lubin 2 - 1 Śląsk Wrocław;0.1:36:49;0.0:56:22;0.0:27:1;0.0:29:21;Śląsk Wrocław;44%;0.0:24:1;0.0:11:3;0.0:12:58;112463,21;88;483;1804,13;Exposito E.;False;33,64;Mączyński K.;False;11249,28;Exposito E.;False;14;2020-12-11 KGHM Zagłębie Lubin 2 - 1 Śląsk Wrocław;2020/2021
12490_filter_live_1.pdf;2020-10-02;Śląsk Wrocław 3 - 1 Cracovia;0.1:39:1;0.0:47:56;0.0:26:34;0.0:21:22;Śląsk Wrocław;51%;0.0:23:29;0.0:12:43;0.0:10:46;106063,73;94;472;1997,26;Musonda L.;False;34,34;Zylla M.;True;10631,4;Musonda L.;False;22;2020-10-02 Śląsk Wrocław 3 - 1 Cracovia;2020/2021
12490_filter_live_1.pdf;2020-10-02;Śląsk Wrocław 3 - 1 Cracovia;0.1:39:1;0.0:47:56;0.0:26:34;0.0:21:22;Cracovia;49%;0.0:22:48;0.0:12:33;0.0:10:15;104496,57;87;464;1758,01;Gardawski M.;False;32,96;van Amersfoort P.;False;11026,35;Piszczek F.;False;12;2020-10-02 Śląsk Wrocław 3 - 1 Cracovia;2020/2021
12596_filter_live_1.pdf;2021-02-06;Legia Warszawa 2 - 0 Raków Częstochowa;0.1:36:57;0.1:5:15;0.0:31:50;0.0:33:25;Legia Warszawa;49%;0.0:31:18;0.0:16:9;0.0:15:9;117221,8;94;537;1598,56;Kapustka B.;False;31,79;Kapustka B.;False;12423,79;Wszołek P.;False;20;2021-02-06 Legia Warszawa 2 - 0 Raków Częstochowa;2020/2021
